Year,Date,Civil Twilight Start,Sunrise,Local Noon,Sunset,Civil Twilight End,Day,Sky,Total
2013,18-Jul,3:47,4:27,12:19,20:10,20:50,15.71,1.34,17.05
2013,19-Jul,3:48,4:28,12:19,20:09,20:49,15.67,1.34,17.01
2013,20-Jul,3:50,4:29,12:19,20:08,20:47,15.63,1.33,16.96
2013,21-Jul,3:51,4:31,12:19,20:06,20:46,15.6,1.32,16.92
2013,22-Jul,3:52,4:32,12:19,20:05,20:45,15.56,1.32,16.87
2013,23-Jul,3:54,4:33,12:19,20:04,20:43,15.52,1.31,16.83
2013,24-Jul,3:55,4:34,12:19,20:03,20:42,15.47,1.3,16.78
2013,25-Jul,3:57,4:36,12:19,20:02,20:40,15.43,1.3,16.73
2013,26-Jul,3:58,4:37,12:19,20:00,20:39,15.39,1.29,16.68
2013,27-Jul,4:00,4:38,12:19,19:59,20:37,15.34,1.29,16.63
2013,28-Jul,4:01,4:40,12:19,19:58,20:36,15.3,1.28,16.58
2013,29-Jul,4:03,4:41,12:19,19:56,20:34,15.25,1.27,16.53
2013,30-Jul,4:04,4:42,12:19,19:55,20:33,15.21,1.27,16.47
2013,31-Jul,4:06,4:44,12:19,19:53,20:31,15.16,1.26,16.42
2013,1-Aug,4:07,4:45,12:19,19:52,20:29,15.11,1.25,16.37
2013,2-Aug,4:09,4:46,12:19,19:50,20:28,15.07,1.25,16.31
2013,3-Aug,4:10,4:48,12:19,19:49,20:26,15.02,1.24,16.26
2013,4-Aug,4:12,4:49,12:19,19:47,20:24,14.97,1.23,16.2
2013,5-Aug,4:13,4:50,12:18,19:46,20:22,14.92,1.23,16.15
2013,6-Aug,4:15,4:52,12:18,19:44,20:20,14.87,1.22,16.09
2013,7-Aug,4:17,4:53,12:18,19:42,20:19,14.82,1.22,16.03
2013,8-Aug,4:18,4:55,12:18,19:41,20:17,14.76,1.21,15.98
2013,9-Aug,4:20,4:56,12:18,19:39,20:15,14.71,1.21,15.92
2013,10-Aug,4:21,4:57,12:18,19:37,20:13,14.66,1.2,15.86
2013,11-Aug,4:23,4:59,12:18,19:35,20:11,14.61,1.19,15.8
2013,12-Aug,4:25,5:00,12:17,19:34,20:09,14.55,1.19,15.74
2013,13-Aug,4:26,5:02,12:17,19:32,20:07,14.5,1.18,15.68
2013,14-Aug,4:28,5:03,12:17,19:30,20:05,14.45,1.18,15.62
2013,15-Aug,4:29,5:05,12:17,19:28,20:03,14.39,1.17,15.56
2013,16-Aug,4:31,5:06,12:17,19:26,20:01,14.34,1.17,15.51
2013,17-Aug,4:33,5:07,12:16,19:24,19:59,14.28,1.16,15.44
2013,18-Aug,4:34,5:09,12:16,19:23,19:57,14.23,1.16,15.38
2013,19-Aug,4:36,5:10,12:16,19:21,19:55,14.17,1.15,15.32
2013,20-Aug,4:37,5:12,12:16,19:19,19:53,14.12,1.15,15.26
2013,21-Aug,4:39,5:13,12:16,19:17,19:51,14.06,1.14,15.2
2013,22-Aug,4:40,5:15,12:15,19:15,19:49,14,1.14,15.14
2013,23-Aug,4:42,5:16,12:15,19:13,19:47,13.95,1.13,15.08
2013,24-Aug,4:44,5:18,12:15,19:11,19:45,13.89,1.13,15.02
2013,25-Aug,4:45,5:19,12:14,19:09,19:43,13.83,1.13,14.96
2013,26-Aug,4:47,5:20,12:14,19:07,19:40,13.77,1.12,14.9
2013,27-Aug,4:48,5:22,12:14,19:05,19:38,13.72,1.12,14.83
2013,28-Aug,4:50,5:23,12:14,19:03,19:36,13.66,1.11,14.77
2013,29-Aug,4:51,5:25,12:13,19:01,19:34,13.6,1.11,14.71
2013,30-Aug,4:53,5:26,12:13,18:59,19:32,13.54,1.11,14.65
2013,31-Aug,4:54,5:28,12:13,18:57,19:30,13.48,1.1,14.59
2013,1-Sep,4:56,5:29,12:12,18:55,19:28,13.43,1.1,14.53
2013,2-Sep,4:58,5:31,12:12,18:53,19:25,13.37,1.1,14.46
2013,3-Sep,4:59,5:32,12:12,18:50,19:23,13.31,1.09,14.4
2013,4-Sep,5:01,5:33,12:11,18:48,19:21,13.25,1.09,14.34
2013,5-Sep,5:02,5:35,12:11,18:46,19:19,13.19,1.09,14.28
2013,6-Sep,5:04,5:36,12:11,18:44,19:17,13.13,1.08,14.22
2013,7-Sep,5:05,5:38,12:10,18:42,19:14,13.07,1.08,14.15
2013,8-Sep,5:07,5:39,12:10,18:40,19:12,13.01,1.08,14.09
2013,9-Sep,5:08,5:41,12:10,18:38,19:10,12.95,1.08,14.03
2013,10-Sep,5:10,5:42,12:09,18:36,19:08,12.89,1.08,13.97
2013,11-Sep,5:11,5:43,12:09,18:33,19:06,12.83,1.07,13.91
2013,12-Sep,5:13,5:45,12:09,18:31,19:03,12.77,1.07,13.84
2013,13-Sep,5:14,5:46,12:08,18:29,19:01,12.71,1.07,13.78
2013,14-Sep,5:16,5:48,12:08,18:27,18:59,12.65,1.07,13.72
2013,15-Sep,5:17,5:49,12:08,18:25,18:57,12.59,1.07,13.66
2013,16-Sep,5:19,5:51,12:07,18:23,18:55,12.53,1.06,13.6
2013,17-Sep,5:20,5:52,12:07,18:21,18:52,12.47,1.06,13.54
2013,18-Sep,5:22,5:54,12:06,18:18,18:50,12.41,1.06,13.47
2013,19-Sep,5:23,5:55,12:06,18:16,18:48,12.35,1.06,13.41
2013,20-Sep,5:25,5:57,12:06,18:14,18:46,12.29,1.06,13.35
2013,21-Sep,5:26,5:58,12:05,18:12,18:44,12.23,1.06,13.29
2013,22-Sep,5:28,5:59,12:05,18:10,18:41,12.17,1.06,13.23
2013,23-Sep,5:29,6:01,12:05,18:08,18:39,12.11,1.06,13.17
2013,24-Sep,5:31,6:02,12:04,18:05,18:37,12.05,1.06,13.11
2013,25-Sep,5:32,6:04,12:04,18:03,18:35,11.99,1.06,13.05
2013,26-Sep,5:34,6:05,12:04,18:01,18:33,11.93,1.06,12.99
2013,27-Sep,5:35,6:07,12:03,17:59,18:31,11.87,1.05,12.93
2013,28-Sep,5:37,6:08,12:03,17:57,18:28,11.81,1.05,12.87
2013,29-Sep,5:38,6:10,12:03,17:55,18:26,11.75,1.05,12.81
2013,30-Sep,5:40,6:11,12:02,17:53,18:24,11.69,1.05,12.75
2013,1-Oct,5:41,6:13,12:02,17:51,18:22,11.63,1.05,12.69
2013,2-Oct,5:42,6:14,12:02,17:48,18:20,11.57,1.06,12.63
2013,3-Oct,5:44,6:16,12:01,17:46,18:18,11.51,1.06,12.57
2013,4-Oct,5:45,6:17,12:01,17:44,18:16,11.45,1.06,12.51
2013,5-Oct,5:47,6:19,12:01,17:42,18:14,11.39,1.06,12.45
2013,6-Oct,5:48,6:20,12:00,17:40,18:12,11.33,1.06,12.39
2013,7-Oct,5:50,6:22,12:00,17:38,18:10,11.27,1.06,12.33
2013,8-Oct,5:51,6:23,12:00,17:36,18:08,11.21,1.06,12.27
2013,9-Oct,5:53,6:25,12:00,17:34,18:06,11.15,1.06,12.21
2013,10-Oct,5:54,6:26,11:59,17:32,18:04,11.09,1.06,12.15
2013,11-Oct,5:56,6:28,11:59,17:30,18:02,11.03,1.06,12.1
2013,12-Oct,5:57,6:29,11:59,17:28,18:00,10.97,1.06,12.04
2013,13-Oct,5:59,6:31,11:59,17:26,17:58,10.91,1.07,11.98
2013,14-Oct,6:00,6:32,11:58,17:24,17:56,10.85,1.07,11.92
2013,15-Oct,6:02,6:34,11:58,17:22,17:54,10.8,1.07,11.86
2013,16-Oct,6:03,6:36,11:58,17:20,17:52,10.74,1.07,11.81
2013,17-Oct,6:05,6:37,11:58,17:18,17:50,10.68,1.07,11.75
2013,18-Oct,6:06,6:39,11:58,17:16,17:48,10.62,1.08,11.69
2013,19-Oct,6:08,6:40,11:57,17:14,17:46,10.56,1.08,11.64
2013,20-Oct,6:09,6:42,11:57,17:12,17:44,10.5,1.08,11.58
2013,21-Oct,6:11,6:43,11:57,17:10,17:43,10.45,1.08,11.53
2013,22-Oct,6:12,6:45,11:57,17:08,17:41,10.39,1.08,11.47
2013,23-Oct,6:14,6:47,11:57,17:06,17:39,10.33,1.09,11.42
2013,24-Oct,6:15,6:48,11:57,17:04,17:37,10.27,1.09,11.36
2013,25-Oct,6:17,6:50,11:57,17:03,17:35,10.22,1.09,11.31
2013,26-Oct,6:18,6:51,11:56,17:01,17:34,10.16,1.09,11.25
2013,27-Oct,6:20,6:53,11:56,16:59,17:32,10.1,1.1,11.2
2013,28-Oct,6:22,6:55,11:56,16:57,17:30,10.05,1.1,11.15
2013,29-Oct,6:23,6:56,11:56,16:56,17:29,9.99,1.1,11.09
2013,30-Oct,6:25,6:58,11:56,16:54,17:27,9.94,1.11,11.04
2013,31-Oct,6:26,6:59,11:56,16:52,17:26,9.88,1.11,10.99
2013,1-Nov,6:28,7:01,11:56,16:51,17:24,9.83,1.11,10.94
2013,2-Nov,6:29,7:03,11:56,16:49,17:22,9.77,1.12,10.89
2013,3-Nov,6:31,7:04,11:56,16:47,17:21,9.72,1.12,10.84
2013,4-Nov,6:32,7:06,11:56,16:46,17:19,9.66,1.12,10.79
2013,5-Nov,6:34,7:07,11:56,16:44,17:18,9.61,1.13,10.74
2013,6-Nov,6:35,7:09,11:56,16:43,17:17,9.56,1.13,10.69
2013,7-Nov,6:37,7:11,11:56,16:41,17:15,9.51,1.13,10.64
2013,8-Nov,6:38,7:12,11:56,16:40,17:14,9.46,1.14,10.59
2013,9-Nov,6:40,7:14,11:56,16:38,17:13,9.41,1.14,10.55
2013,10-Nov,6:41,7:16,11:57,16:37,17:11,9.36,1.15,10.5
2013,11-Nov,6:43,7:17,11:57,16:36,17:10,9.31,1.15,10.46
2013,12-Nov,6:44,7:19,11:57,16:34,17:09,9.26,1.15,10.41
2013,13-Nov,6:46,7:20,11:57,16:33,17:08,9.21,1.16,10.37
2013,14-Nov,6:47,7:22,11:57,16:32,17:06,9.16,1.16,10.32
2013,15-Nov,6:49,7:23,11:57,16:30,17:05,9.12,1.16,10.28
2013,16-Nov,6:50,7:25,11:57,16:29,17:04,9.07,1.17,10.24
2013,17-Nov,6:51,7:27,11:58,16:28,17:03,9.02,1.17,10.2
2013,18-Nov,6:53,7:28,11:58,16:27,17:02,8.98,1.18,10.16
2013,19-Nov,6:54,7:30,11:58,16:26,17:01,8.94,1.18,10.12
2013,20-Nov,6:56,7:31,11:58,16:25,17:00,8.89,1.18,10.08
2013,21-Nov,6:57,7:33,11:59,16:24,17:00,8.85,1.19,10.04
2013,22-Nov,6:58,7:34,11:59,16:23,16:59,8.81,1.19,10
2013,23-Nov,7:00,7:36,11:59,16:22,16:58,8.77,1.19,9.97
2013,24-Nov,7:01,7:37,11:59,16:21,16:57,8.73,1.2,9.93
2013,25-Nov,7:03,7:39,12:00,16:20,16:56,8.7,1.2,9.9
2013,26-Nov,7:04,7:40,12:00,16:20,16:56,8.66,1.21,9.87
2013,27-Nov,7:05,7:41,12:00,16:19,16:55,8.63,1.21,9.83
2013,28-Nov,7:06,7:43,12:01,16:18,16:55,8.59,1.21,9.8
2013,29-Nov,7:08,7:44,12:01,16:18,16:54,8.56,1.22,9.77
2013,30-Nov,7:09,7:45,12:01,16:17,16:54,8.53,1.22,9.74
2013,1-Dec,7:10,7:47,12:02,16:16,16:53,8.5,1.22,9.72
2013,2-Dec,7:11,7:48,12:02,16:16,16:53,8.47,1.22,9.69
2013,3-Dec,7:12,7:49,12:03,16:16,16:52,8.44,1.23,9.67
2013,4-Dec,7:14,7:50,12:03,16:15,16:52,8.41,1.23,9.64
2013,5-Dec,7:15,7:52,12:03,16:15,16:52,8.39,1.23,9.62
2013,6-Dec,7:16,7:53,12:04,16:15,16:52,8.36,1.24,9.6
2013,7-Dec,7:17,7:54,12:04,16:14,16:51,8.34,1.24,9.58
2013,8-Dec,7:18,7:55,12:05,16:14,16:51,8.32,1.24,9.56
2013,9-Dec,7:19,7:56,12:05,16:14,16:51,8.3,1.24,9.54
2013,10-Dec,7:20,7:57,12:06,16:14,16:51,8.28,1.24,9.53
2013,11-Dec,7:21,7:58,12:06,16:14,16:51,8.27,1.25,9.51
2013,12-Dec,7:21,7:59,12:06,16:14,16:51,8.25,1.25,9.5
2013,13-Dec,7:22,8:00,12:07,16:14,16:51,8.24,1.25,9.49
2013,14-Dec,7:23,8:01,12:07,16:14,16:52,8.23,1.25,9.48
2013,15-Dec,7:24,8:01,12:08,16:14,16:52,8.21,1.25,9.47
2013,16-Dec,7:25,8:02,12:08,16:15,16:52,8.21,1.25,9.46
2013,17-Dec,7:25,8:03,12:09,16:15,16:52,8.2,1.25,9.45
2013,18-Dec,7:26,8:04,12:09,16:15,16:53,8.19,1.25,9.45
2013,19-Dec,7:26,8:04,12:10,16:16,16:53,8.19,1.26,9.44
2013,20-Dec,7:27,8:05,12:10,16:16,16:54,8.19,1.26,9.44
2013,21-Dec,7:28,8:05,12:11,16:16,16:54,8.19,1.26,9.44
2013,22-Dec,7:28,8:06,12:11,16:17,16:55,8.19,1.26,9.44
2013,23-Dec,7:28,8:06,12:12,16:18,16:55,8.19,1.25,9.45
2013,24-Dec,7:29,8:07,12:12,16:18,16:56,8.19,1.25,9.45
2013,25-Dec,7:29,8:07,12:13,16:19,16:56,8.2,1.25,9.45
2013,26-Dec,7:30,8:07,12:13,16:20,16:57,8.21,1.25,9.46
2013,27-Dec,7:30,8:07,12:14,16:20,16:58,8.22,1.25,9.47
2013,28-Dec,7:30,8:08,12:14,16:21,16:59,8.23,1.25,9.48
2013,29-Dec,7:30,8:08,12:15,16:22,17:00,8.24,1.25,9.49
2013,30-Dec,7:30,8:08,12:15,16:23,17:00,8.25,1.25,9.5
2013,31-Dec,7:30,8:08,12:16,16:24,17:01,8.27,1.25,9.52
